Host,IP,asn_registry,asn,asn_cidr,asn_description,asn_country_code,nets
rec-international.notaires.fr,217.174.209.249,ripencc,16128,217.174.192.0/19,"AGARIK-NETWORK AGARIK provide WEB, Servers Hosting and dedicated Internet Connection, FR",FR,"[{'cidr': '217.174.209.240/28', 'name': 'Conseil-Superieur-du-Notariat', 'handle': 'AS409-RIPE', 'range': '217.174.209.240 - 217.174.209.255', 'description': 'For more information : http://www.notaires.fr/', 'country': 'FR', 'state': None, 'city': None, 'address': '80 quai voltaire\n95870 BEZONS\nFRANCE', 'postal_code': None, 'emails': ['abuse@agarik.com'], 'created': '2016-07-05T12:21:09Z', 'updated': '2016-07-05T12:21:09Z'}, {'cidr': '217.174.209.0/24', 'name': None, 'handle': None, 'range': '217.174.209.0 - 217.174.209.255', 'description': 'CLIENT-AGARIK', 'country': None, 'state': None, 'city': None, 'address': None, 'postal_code': None, 'emails': None, 'created': '2012-02-15T12:15:17Z', 'updated': '2012-02-15T12:15:17Z'}]"
reckel-hiott-senart-lieusaint.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11001] getaddrinfo failed,
rec-mastructure.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11002] getaddrinfo failed,
rec-monnotaire-masuccession.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11002] getaddrinfo failed,
rec-notaccess.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11001] getaddrinfo failed,
rec-notadirect.notaires.fr,217.174.200.196,ripencc,16128,217.174.192.0/19,"AGARIK-NETWORK AGARIK provide WEB, Servers Hosting and dedicated Internet Connection, FR",FR,"[{'cidr': '217.174.200.192/28', 'name': 'Conseil-Superieur-du-Notariat', 'handle': 'AS409-RIPE', 'range': '217.174.200.192 - 217.174.200.207', 'description': 'For more information : http://www.notaires.fr/', 'country': 'FR', 'state': None, 'city': None, 'address': '80 quai voltaire\n95870 BEZONS\nFRANCE', 'postal_code': None, 'emails': ['abuse@agarik.com'], 'created': '2014-06-04T13:28:54Z', 'updated': '2014-06-04T13:28:54Z'}, {'cidr': '217.174.192.0/19', 'name': None, 'handle': None, 'range': '217.174.192.0 - 217.174.223.255', 'description': 'AGARIK Network', 'country': None, 'state': None, 'city': None, 'address': None, 'postal_code': None, 'emails': None, 'created': '2008-06-25T12:32:41Z', 'updated': '2008-06-25T12:32:41Z'}]"
rec-notaviz.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11001] getaddrinfo failed,
rec-oscar.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11002] getaddrinfo failed,
rec-radar.notaires.fr,92.43.252.90,ripencc,16128,92.43.248.0/21,"AGARIK-NETWORK AGARIK provide WEB, Servers Hosting and dedicated Internet Connection, FR",FR,"[{'cidr': '92.43.252.64/27', 'name': 'Conseil-Superieur-du-Notariat', 'handle': 'AS409-RIPE', 'range': '92.43.252.64 - 92.43.252.95', 'description': 'For more information : http://www.notaires.fr/', 'country': 'FR', 'state': None, 'city': None, 'address': '80 quai voltaire\n95870 BEZONS\nFRANCE', 'postal_code': None, 'emails': ['abuse@agarik.com'], 'created': '2014-02-28T13:33:22Z', 'updated': '2014-02-28T13:33:22Z'}, {'cidr': '92.43.248.0/21', 'name': None, 'handle': None, 'range': '92.43.248.0 - 92.43.255.255', 'description': 'AGARIK Network', 'country': None, 'state': None, 'city': None, 'address': None, 'postal_code': None, 'emails': None, 'created': '2008-01-23T06:15:27Z', 'updated': '2008-01-23T06:15:27Z'}]"
rec-vigilance.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11001] getaddrinfo failed,
rec-zeropapier.notaires.fr,217.174.203.11,ripencc,16128,217.174.192.0/19,"AGARIK-NETWORK AGARIK provide WEB, Servers Hosting and dedicated Internet Connection, FR",FR,"[{'cidr': '217.174.192.0/19', 'name': 'FR-AGARIK-20010412', 'handle': 'AS409-RIPE', 'range': '217.174.192.0 - 217.174.223.255', 'description': 'PROVIDER Local Registry', 'country': 'FR', 'state': None, 'city': None, 'address': 'River Ouest, 80 Quai Voltaire\n95870\nBezons\nFRANCE', 'postal_code': None, 'emails': ['abuse@agarik.com'], 'created': '2003-11-10T16:25:38Z', 'updated': '2016-04-14T08:06:56Z'}, {'cidr': '217.174.192.0/19', 'name': None, 'handle': None, 'range': '217.174.192.0 - 217.174.223.255', 'description': 'AGARIK Network', 'country': None, 'state': None, 'city': None, 'address': None, 'postal_code': None, 'emails': None, 'created': '2008-06-25T12:32:41Z', 'updated': '2008-06-25T12:32:41Z'}]"
regagnon-vovis.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11001] getaddrinfo failed,
regnier-chambery.notaires.fr,15.188.186.150,arin,16509,15.188.0.0/16,"AMAZON-02, US",US,"[{'cidr': '15.180.0.0/14, 15.179.0.0/16, 15.188.0.0/16, 15.184.0.0/14', 'name': 'AT-88-Z', 'handle': 'NET-15-179-0-0-1', 'range': '15.179.0.0 - 15.188.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-rpki-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-routing-poc@amazon.com'], 'created': '2021-01-28', 'updated': '2021-02-10'}, {'cidr': '15.188.0.0/16', 'name': 'AMAZON-CDG', 'handle': 'NET-15-188-0-0-2', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['amzn-noc-contact@amazon.com', 'abuse@amazonaws.com'], 'created': '2019-05-22', 'updated': '2021-02-10'}]"
reinbolt-orangerie-strasbourg.notaires.fr,13.38.170.206,arin,16509,13.36.0.0/14,"AMAZON-02, US",US,"[{'cidr': '13.48.0.0/13, 13.24.0.0/13, 13.56.0.0/14, 13.32.0.0/12', 'name': 'AT-88-Z', 'handle': 'NET-13-24-0-0-1', 'range': '13.24.0.0 - 13.59.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-rpki-routing-poc@amazon.com', 'aws-routing-poc@amazon.com', 'abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2020-08-05', 'updated': '2021-02-10'}, {'cidr': '13.36.0.0/14', 'name': 'AMAZON-CDG', 'handle': 'NET-13-36-0-0-1', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['amzn-noc-contact@amazon.com', 'abuse@amazonaws.com'], 'created': '2020-10-22', 'updated': '2021-02-10'}]"
reisacher-deckert-selestat.notaires.fr,15.188.186.150,arin,16509,15.188.0.0/16,"AMAZON-02, US",US,"[{'cidr': '15.188.0.0/16, 15.184.0.0/14, 15.179.0.0/16, 15.180.0.0/14', 'name': 'AT-88-Z', 'handle': 'NET-15-179-0-0-1', 'range': '15.179.0.0 - 15.188.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-rpki-routing-poc@amazon.com', 'aws-routing-poc@amazon.com', 'abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2021-01-28', 'updated': '2021-02-10'}, {'cidr': '15.188.0.0/16', 'name': 'AMAZON-CDG', 'handle': 'NET-15-188-0-0-2', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['amzn-noc-contact@amazon.com', 'abuse@amazonaws.com'], 'created': '2019-05-22', 'updated': '2021-02-10'}]"
relange-tessier-boittin.notaires.fr,15.188.186.150,arin,16509,15.188.0.0/16,"AMAZON-02, US",US,"[{'cidr': '15.180.0.0/14, 15.188.0.0/16, 15.184.0.0/14, 15.179.0.0/16', 'name': 'AT-88-Z', 'handle': 'NET-15-179-0-0-1', 'range': '15.179.0.0 - 15.188.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-rpki-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-routing-poc@amazon.com'], 'created': '2021-01-28', 'updated': '2021-02-10'}, {'cidr': '15.188.0.0/16', 'name': 'AMAZON-CDG', 'handle': 'NET-15-188-0-0-2', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['amzn-noc-contact@amazon.com', 'abuse@amazonaws.com'], 'created': '2019-05-22', 'updated': '2021-02-10'}]"
remy-st-valery-en-caux.notaires.fr,15.188.186.150,arin,16509,15.188.0.0/16,"AMAZON-02, US",US,"[{'cidr': '15.184.0.0/14, 15.180.0.0/14, 15.188.0.0/16, 15.179.0.0/16', 'name': 'AT-88-Z', 'handle': 'NET-15-179-0-0-1', 'range': '15.179.0.0 - 15.188.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-rpki-routing-poc@amazon.com'], 'created': '2021-01-28', 'updated': '2021-02-10'}, {'cidr': '15.188.0.0/16', 'name': 'AMAZON-CDG', 'handle': 'NET-15-188-0-0-2', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2019-05-22', 'updated': '2021-02-10'}]"
renaud-fecelle-aubert.notaires.fr,13.38.170.206,arin,16509,13.36.0.0/14,"AMAZON-02, US",US,"[{'cidr': '13.56.0.0/14, 13.24.0.0/13, 13.48.0.0/13, 13.32.0.0/12', 'name': 'AT-88-Z', 'handle': 'NET-13-24-0-0-1', 'range': '13.24.0.0 - 13.59.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['amzn-noc-contact@amazon.com', 'aws-routing-poc@amazon.com', 'aws-rpki-routing-poc@amazon.com', 'abuse@amazonaws.com'], 'created': '2020-08-05', 'updated': '2021-02-10'}, {'cidr': '13.36.0.0/14', 'name': 'AMAZON-CDG', 'handle': 'NET-13-36-0-0-1', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2020-10-22', 'updated': '2021-02-10'}]"
renaudin-egreville.notaires.fr,13.38.170.206,arin,16509,13.36.0.0/14,"AMAZON-02, US",US,"[{'cidr': '13.48.0.0/13, 13.32.0.0/12, 13.56.0.0/14, 13.24.0.0/13', 'name': 'AT-88-Z', 'handle': 'NET-13-24-0-0-1', 'range': '13.24.0.0 - 13.59.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-rpki-routing-poc@amazon.com'], 'created': '2020-08-05', 'updated': '2021-02-10'}, {'cidr': '13.36.0.0/14', 'name': 'AMAZON-CDG', 'handle': 'NET-13-36-0-0-1', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2020-10-22', 'updated': '2021-02-10'}]"
renault-rizzo-sautron.notaires.fr,13.38.170.206,arin,16509,13.36.0.0/14,"AMAZON-02, US",US,"[{'cidr': '13.24.0.0/13, 13.56.0.0/14, 13.48.0.0/13, 13.32.0.0/12', 'name': 'AT-88-Z', 'handle': 'NET-13-24-0-0-1', 'range': '13.24.0.0 - 13.59.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-rpki-routing-poc@amazon.com', 'aws-routing-poc@amazon.com'], 'created': '2020-08-05', 'updated': '2021-02-10'}, {'cidr': '13.36.0.0/14', 'name': 'AMAZON-CDG', 'handle': 'NET-13-36-0-0-1', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['amzn-noc-contact@amazon.com', 'abuse@amazonaws.com'], 'created': '2020-10-22', 'updated': '2021-02-10'}]"
rendezvous.notaires.fr,5.39.73.9,ripencc,16276,5.39.0.0/17,"OVH, FR",FR,"[{'cidr': '5.39.64.0/20', 'name': 'OVH', 'handle': 'OTC2-RIPE', 'range': '5.39.64.0 - 5.39.79.255', 'description': 'OVH SAS\nDedicated servers\nhttp://www.ovh.com', 'country': 'FR', 'state': None, 'city': None, 'address': 'OVH SAS\n2 rue Kellermann\n59100 Roubaix\nFrance', 'postal_code': None, 'emails': ['abuse@ovh.net'], 'created': '2012-06-11T13:57:19Z', 'updated': '2012-06-11T13:57:19Z'}, {'cidr': '5.39.0.0/17', 'name': None, 'handle': None, 'range': '5.39.0.0 - 5.39.127.255', 'description': 'OVH ISP\nParis, France', 'country': None, 'state': None, 'city': None, 'address': None, 'postal_code': None, 'emails': None, 'created': '2012-05-15T09:38:46Z', 'updated': '2012-05-15T09:38:46Z'}]"
renier-malterre-auriacombe-longjumeau.notaires.fr,15.188.186.150,arin,16509,15.188.0.0/16,"AMAZON-02, US",US,"[{'cidr': '15.179.0.0/16, 15.188.0.0/16, 15.180.0.0/14, 15.184.0.0/14', 'name': 'AT-88-Z', 'handle': 'NET-15-179-0-0-1', 'range': '15.179.0.0 - 15.188.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['amzn-noc-contact@amazon.com', 'aws-routing-poc@amazon.com', 'aws-rpki-routing-poc@amazon.com', 'abuse@amazonaws.com'], 'created': '2021-01-28', 'updated': '2021-02-10'}, {'cidr': '15.188.0.0/16', 'name': 'AMAZON-CDG', 'handle': 'NET-15-188-0-0-2', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2019-05-22', 'updated': '2021-02-10'}]"
renoux-fontaine-maisons-alfort.notaires.fr,13.38.170.206,arin,16509,13.36.0.0/14,"AMAZON-02, US",US,"[{'cidr': '13.56.0.0/14, 13.48.0.0/13, 13.24.0.0/13, 13.32.0.0/12', 'name': 'AT-88-Z', 'handle': 'NET-13-24-0-0-1', 'range': '13.24.0.0 - 13.59.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['amzn-noc-contact@amazon.com', 'aws-routing-poc@amazon.com', 'aws-rpki-routing-poc@amazon.com', 'abuse@amazonaws.com'], 'created': '2020-08-05', 'updated': '2021-02-10'}, {'cidr': '13.36.0.0/14', 'name': 'AMAZON-CDG', 'handle': 'NET-13-36-0-0-1', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2020-10-22', 'updated': '2021-02-10'}]"
renucci-champagne-rose-wohldahan-meunier-nice.notaires.fr,15.188.186.150,arin,16509,15.188.0.0/16,"AMAZON-02, US",US,"[{'cidr': '15.184.0.0/14, 15.188.0.0/16, 15.180.0.0/14, 15.179.0.0/16', 'name': 'AT-88-Z', 'handle': 'NET-15-179-0-0-1', 'range': '15.179.0.0 - 15.188.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-rpki-routing-poc@amazon.com'], 'created': '2021-01-28', 'updated': '2021-02-10'}, {'cidr': '15.188.0.0/16', 'name': 'AMAZON-CDG', 'handle': 'NET-15-188-0-0-2', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2019-05-22', 'updated': '2021-02-10'}]"
repain-jourdin-auneau.notaires.fr,15.188.186.150,arin,16509,15.188.0.0/16,"AMAZON-02, US",US,"[{'cidr': '15.184.0.0/14, 15.188.0.0/16, 15.180.0.0/14, 15.179.0.0/16', 'name': 'AT-88-Z', 'handle': 'NET-15-179-0-0-1', 'range': '15.179.0.0 - 15.188.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-rpki-routing-poc@amazon.com'], 'created': '2021-01-28', 'updated': '2021-02-10'}, {'cidr': '15.188.0.0/16', 'name': 'AMAZON-CDG', 'handle': 'NET-15-188-0-0-2', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2019-05-22', 'updated': '2021-02-10'}]"
repain-jourdin-chaussier-auneau.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11001] getaddrinfo failed,
resonance.notaires.fr,213.186.33.5,ripencc,16276,213.186.32.0/19,"OVH, FR",FR,"[{'cidr': '213.186.33.0/24', 'name': 'OVH', 'handle': 'OTC2-RIPE', 'range': '213.186.33.0 - 213.186.33.255', 'description': 'OVH SAS\nShared Hosting Servers\nhttp://www.ovh.com', 'country': 'FR', 'state': None, 'city': None, 'address': 'OVH SAS\n2 rue Kellermann\n59100 Roubaix\nFrance', 'postal_code': None, 'emails': ['abuse@ovh.net'], 'created': '2005-08-11T12:15:48Z', 'updated': '2005-10-12T15:24:47Z'}, {'cidr': '213.186.32.0/19', 'name': None, 'handle': None, 'range': '213.186.32.0 - 213.186.63.255', 'description': 'OVH ISP\nParis, France', 'country': None, 'state': None, 'city': None, 'address': None, 'postal_code': None, 'emails': None, 'created': '1970-01-01T00:00:00Z', 'updated': '2001-09-22T09:33:42Z'}]"
ressources-maintenance.notaires.fr,84.246.219.43,ripencc,49137,84.246.219.0/24,"REALNOT, FR",FR,"[{'cidr': '84.246.216.0/22', 'name': 'FR-REALNOT', 'handle': 'RS9118-RIPE', 'range': '84.246.216.0 - 84.246.219.255', 'description': 'REALNOT is a french ISP providing services for french notary', 'country': 'FR', 'state': None, 'city': None, 'address': 'REAL.NOT\n95, Avenue des Logissons\n13107 Venelles Cedex', 'postal_code': None, 'emails': None, 'created': '2009-04-22T08:26:43Z', 'updated': '2009-04-22T08:26:43Z'}, {'cidr': '84.246.219.0/24', 'name': None, 'handle': None, 'range': '84.246.219.0 - 84.246.219.255', 'description': None, 'country': None, 'state': None, 'city': None, 'address': None, 'postal_code': None, 'emails': None, 'created': '2016-08-23T12:42:56Z', 'updated': '2016-08-23T12:42:56Z'}]"
reutin-marty.notaires.fr,13.38.170.206,arin,16509,13.36.0.0/14,"AMAZON-02, US",US,"[{'cidr': '13.56.0.0/14, 13.48.0.0/13, 13.32.0.0/12, 13.24.0.0/13', 'name': 'AT-88-Z', 'handle': 'NET-13-24-0-0-1', 'range': '13.24.0.0 - 13.59.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-rpki-routing-poc@amazon.com', 'aws-routing-poc@amazon.com'], 'created': '2020-08-05', 'updated': '2021-02-10'}, {'cidr': '13.36.0.0/14', 'name': 'AMAZON-CDG', 'handle': 'NET-13-36-0-0-1', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['amzn-noc-contact@amazon.com', 'abuse@amazonaws.com'], 'created': '2020-10-22', 'updated': '2021-02-10'}]"
reveron.notaires.fr,,,,,,Unable to resolve. Error: [Errno 11001] getaddrinfo failed,
reversat.notaires.fr,15.188.186.150,arin,16509,15.188.0.0/16,"AMAZON-02, US",US,"[{'cidr': '15.188.0.0/16, 15.179.0.0/16, 15.184.0.0/14, 15.180.0.0/14', 'name': 'AT-88-Z', 'handle': 'NET-15-179-0-0-1', 'range': '15.179.0.0 - 15.188.255.255', 'description': 'Amazon Technologies Inc.', 'country': 'US', 'state': 'WA', 'city': 'Seattle', 'address': '410 Terry Ave N.', 'postal_code': '98109', 'emails': ['aws-routing-poc@amazon.com', 'amzn-noc-contact@amazon.com', 'abuse@amazonaws.com', 'aws-rpki-routing-poc@amazon.com'], 'created': '2021-01-28', 'updated': '2021-02-10'}, {'cidr': '15.188.0.0/16', 'name': 'AMAZON-CDG', 'handle': 'NET-15-188-0-0-2', 'range': None, 'description': 'Amazon Data Services France', 'country': 'FR', 'state': 'PostalCode:     92110', 'city': 'Clichy', 'address': '67 Boulevard du General Leclerc', 'postal_code': '92110', 'emails': ['abuse@amazonaws.com', 'amzn-noc-contact@amazon.com'], 'created': '2019-05-22', 'updated': '2021-02-10'}]"
